latitude,longitude,line_number,WARD,PRECINCT
41.942067,-87.7590841,20712,31.0,33.0
41.7138248,-87.6257255,20716,9.0,30.0
41.780308,-87.6561576,20718,16.0,9.0
41.7812974,-87.6950297,20719,16.0,13.0
41.781857,-87.600007,20726,20.0,24.0
41.7572437,-87.6086708,20731,6.0,39.0
41.9202428,-87.6791561,20733,32.0,34.0
41.9105786,-87.6935947,20741,1.0,31.0
41.9730289,-87.7870682,20743,45.0,27.0
41.6883219,-87.6317412,20746,34.0,53.0
41.8497625,-87.7109382,20749,22.0,22.0
41.7678302,-87.6708443,20750,17.0,19.0
41.824745,-87.6380617,20752,11.0,29.0
41.7793432,-87.731682,20767,23.0,10.0
41.8909286,-87.714094,20768,27.0,8.0
41.9953924,-87.7186629,20769,50.0,24.0
41.8550651,-87.7159612,20773,24.0,3.0
41.9731846,-87.6665453,20778,47.0,15.0
41.7854758,-87.6939259,20781,16.0,32.0
41.8249736,-87.6031931,20789,4.0,4.0
41.8047866,-87.5846523,20793,5.0,22.0
41.9360591,-87.7327223,20807,31.0,23.0
41.7636549,-87.6958081,20830,18.0,27.0
41.7321932,-87.5771699,20838,8.0,19.0
41.8312106,-87.6481891,20841,11.0,19.0
41.8193907,-87.6008017,20848,4.0,7.0
41.7408438,-87.7081057,20851,18.0,13.0
41.9122403,-87.6900708,20856,1.0,27.0
41.865255,-87.7279527,20864,24.0,22.0
41.7061654,-87.6784444,20872,19.0,35.0
42.0150771,-87.6800923,20881,49.0,33.0
41.9492823,-87.7664355,20887,38.0,34.0
41.9795486,-87.6710249,20889,40.0,26.0
41.7528857,-87.6704453,20890,17.0,41.0
41.9540469,-87.722023,20892,45.0,2.0
41.7052594,-87.5624074,20897,10.0,13.0
41.7539935,-87.6748173,20914,18.0,20.0
41.7439807,-87.5833301,20929,8.0,30.0
41.9655951,-87.7389767,20933,39.0,17.0
41.7057838,-87.7029079,20937,19.0,30.0
41.8398452,-87.7106558,20939,22.0,11.0
41.8952489,-87.754578,20943,37.0,36.0
41.9674051,-87.6566092,20947,46.0,4.0
41.6784056,-87.6846336,20959,19.0,47.0
41.7696584,-87.6805033,20960,17.0,36.0
41.8217059,-87.6857327,20972,12.0,21.0
41.9354435,-87.7721216,20975,30.0,2.0
42.022049,-87.666435,20980,49.0,6.0
41.895912,-87.6319642,20982,2.0,41.0
41.9851669,-87.6971498,20992,40.0,2.0
41.7932485,-87.6321136,20996,3.0,36.0
41.6974235,-87.654268,20999,34.0,47.0
41.9366628,-87.6739066,21003,32.0,30.0
41.6685997,-87.6328385,21006,34.0,3.0
41.9673774,-87.6968516,21007,40.0,8.0
41.9535661,-87.7123311,21010,33.0,16.0
41.7250688,-87.6453991,21011,21.0,46.0
41.6584192,-87.6103257,21018,9.0,33.0
41.7947579,-87.6618387,21022,20.0,21.0
41.760636,-87.6937984,21025,18.0,47.0
41.8026825,-87.6169068,21029,3.0,31.0
41.9418117,-87.7800898,21031,36.0,18.0
41.9466117,-87.7608833,21049,30.0,4.0
41.9356887,-87.804897,21053,29.0,29.0
41.8429113,-87.6514762,21063,11.0,4.0
41.9203956,-87.6530945,21076,43.0,41.0
41.7490826,-87.5828322,21081,8.0,11.0
41.7173765,-87.6669743,21087,19.0,27.0
41.7778895,-87.6305928,21088,20.0,29.0
41.8243664,-87.6042603,21093,4.0,4.0
41.7484366,-87.5653209,21103,7.0,19.0
41.8624634,-87.6281857,21105,3.0,26.0
41.6940681,-87.6301429,21112,34.0,28.0
41.9600823,-87.7097928,21113,33.0,15.0
41.7754271,-87.7703781,21117,13.0,45.0
41.7929332,-87.7080969,21120,14.0,3.0
41.9095337,-87.7784132,21125,29.0,15.0
41.8771304,-87.6989022,21128,27.0,14.0
41.9340291,-87.7261892,21129,30.0,18.0
41.8367326,-87.6591429,21134,11.0,11.0
41.7991715,-87.7701733,21135,14.0,24.0
41.7585106,-87.6808881,21139,18.0,33.0
41.7487694,-87.5670574,21157,7.0,15.0
41.8377531,-87.7137451,21159,22.0,11.0
41.9989781,-87.6706262,21164,40.0,28.0
41.8332428,-87.6757156,21170,12.0,8.0
41.8892312,-87.7219006,21182,37.0,3.0
41.7899367,-87.6933369,21187,16.0,23.0
42.011694,-87.7813824,21191,41.0,39.0
41.9932765,-87.7034912,21197,50.0,17.0
41.9182659,-87.6937574,21202,1.0,13.0
41.831041,-87.6676176,21207,12.0,23.0
41.7861203,-87.7880609,21209,13.0,21.0
41.8329104,-87.6421508,21212,11.0,26.0
41.9067512,-87.7624553,21215,37.0,32.0
41.86084,-87.7241562,21217,24.0,24.0
42.0140391,-87.6993357,21218,50.0,1.0
41.7672957,-87.6197796,21224,6.0,11.0
41.7086782,-87.6580843,21227,34.0,49.0
41.9421367,-87.7535833,21233,31.0,34.0
41.9200324,-87.7837709,21236,36.0,2.0
41.7528617,-87.7285231,21240,18.0,43.0
41.8703131,-87.6547697,21242,25.0,25.0
41.945417,-87.7906514,21243,38.0,8.0
41.7958936,-87.6443836,21245,20.0,6.0
41.9233209,-87.7319901,21247,31.0,22.0
41.7351281,-87.6469263,21251,21.0,46.0
41.8791893,-87.7488798,21253,28.0,39.0
41.9122197,-87.7450797,21257,37.0,22.0
41.9583627,-87.7687543,21258,38.0,11.0
41.9440075,-87.7499227,21259,31.0,12.0
41.6469059,-87.6165875,21264,9.0,26.0
41.9586294,-87.7379147,21266,39.0,3.0
41.7801878,-87.7829365,21285,13.0,20.0
41.7275366,-87.5465138,21288,10.0,1.0
41.8203268,-87.6851692,21294,12.0,21.0
41.9352323,-87.7059432,21296,33.0,28.0
41.8984831,-87.6573311,21297,27.0,35.0
41.877216,-87.7367257,21310,28.0,44.0
41.7413055,-87.5603517,21311,7.0,28.0
41.8970127,-87.6669737,21313,1.0,40.0
41.6883238,-87.6056045,21316,9.0,37.0
41.9873319,-87.7056604,21326,40.0,29.0
41.9790382,-87.8189843,21336,41.0,13.0
41.7864284,-87.6647874,21337,16.0,5.0
41.8972456,-87.693011,21351,26.0,36.0
41.7118479,-87.6275825,21355,9.0,30.0
41.8210678,-87.7038006,21356,12.0,20.0
41.9678683,-87.7797986,21359,38.0,25.0
41.8034617,-87.6730062,21363,15.0,14.0
41.8082977,-87.7435833,21368,22.0,1.0
41.9878692,-87.6639689,21370,48.0,1.0
41.7399067,-87.6635569,21386,21.0,13.0
41.8727943,-87.6889492,21387,28.0,11.0
41.9603815,-87.6538737,21389,46.0,11.0
41.950931,-87.6875266,21394,47.0,46.0
41.9876425,-87.8004666,21400,41.0,46.0
41.8492345,-87.6747741,21404,25.0,15.0
41.8137054,-87.5967325,21406,4.0,10.0
41.7231746,-87.6659267,21410,19.0,13.0
41.7395014,-87.5639731,21416,7.0,29.0
41.8767833,-87.650577,21419,25.0,3.0
41.7532293,-87.7089543,21429,18.0,1.0
41.8999997,-87.6370043,21432,27.0,28.0
41.9631374,-87.6683853,21434,47.0,41.0
41.7490686,-87.5524764,21440,7.0,25.0
41.7813274,-87.7111069,21441,23.0,20.0
41.7880424,-87.6259006,21452,20.0,37.0
41.7480171,-87.6843776,21455,18.0,14.0
41.9767415,-87.6651166,21471,48.0,10.0
41.7598299,-87.6494847,21475,17.0,28.0
41.7344286,-87.5772254,21477,8.0,19.0
41.8932748,-87.7589148,21492,37.0,17.0
41.8780647,-87.6990607,21506,27.0,14.0
41.9661958,-87.7643985,21518,45.0,16.0
41.7890499,-87.644661,21522,20.0,36.0
41.6641423,-87.6321582,21531,9.0,39.0
41.7493389,-87.6261352,21532,17.0,21.0
41.8582398,-87.6551508,21533,25.0,17.0
41.9331667,-87.7776056,21535,30.0,13.0
41.92962,-87.6960098,21539,32.0,43.0
41.9273521,-87.6697965,21540,32.0,13.0
41.7043728,-87.5337317,21542,10.0,28.0
41.688954,-87.6431434,21543,34.0,43.0
41.9675002,-87.767826,21544,45.0,18.0
41.7889139,-87.7250548,21545,13.0,15.0
41.746661,-87.5524288,21547,7.0,25.0
41.6924304,-87.7005103,21549,19.0,52.0
41.6630643,-87.6398694,21558,34.0,26.0
41.9952055,-87.6919012,21560,50.0,30.0
42.0042621,-87.6921435,21561,50.0,21.0
41.7849971,-87.6395457,21562,20.0,39.0
41.910375,-87.7242417,21566,26.0,47.0
41.9276942,-87.7216212,21568,31.0,4.0
41.7539863,-87.6401124,21569,6.0,20.0
41.9272568,-87.6959314,21570,1.0,41.0
41.8113792,-87.6416148,21574,11.0,13.0
41.950862,-87.7334589,21582,45.0,5.0
41.9841011,-87.7679727,21589,45.0,37.0
41.9055544,-87.6291001,21590,2.0,38.0
41.6890661,-87.6671991,21591,19.0,48.0
41.9535744,-87.702296,21592,33.0,10.0
41.812575,-87.610354,21603,3.0,4.0
41.9243314,-87.6879899,21604,1.0,7.0
41.9891333,-87.734986,21612,39.0,37.0
41.9059957,-87.7636718,21621,37.0,32.0
41.7027881,-87.7027974,21622,19.0,30.0
41.8955351,-87.7327458,21635,37.0,28.0
41.7762687,-87.7176218,21639,23.0,11.0
41.921012,-87.6933973,21646,1.0,16.0
41.7403658,-87.6550342,21647,21.0,20.0
41.6969431,-87.6883619,21654,19.0,46.0
41.977382,-87.8002663,21655,41.0,38.0
41.7157214,-87.5937202,21656,8.0,34.0
41.9401251,-87.6866408,21665,32.0,19.0
41.9096592,-87.670421,21669,2.0,7.0
41.6830774,-87.635263,21670,34.0,11.0
41.8472528,-87.7254978,21673,22.0,17.0
41.7489055,-87.6060375,21675,8.0,45.0
41.802333,-87.7146085,21683,14.0,13.0
41.8414598,-87.6539445,21690,11.0,4.0
41.7608585,-87.7030656,21692,17.0,1.0
41.8810343,-87.7346866,21694,28.0,23.0
41.7444429,-87.6442286,21700,21.0,4.0
41.8167548,-87.6424476,21712,11.0,31.0
41.9350177,-87.6595936,21719,32.0,8.0
41.845584,-87.7127391,21721,22.0,18.0
41.772973,-87.7204808,21722,13.0,34.0
41.727931,-87.6741435,21723,19.0,10.0
41.7512679,-87.6473537,21726,17.0,2.0
41.8992491,-87.715574,21731,27.0,29.0
41.6811202,-87.6260496,21733,34.0,9.0
41.9833979,-87.6974612,21734,40.0,24.0
41.9249451,-87.6649637,21736,2.0,26.0
41.897857,-87.7130893,21748,27.0,5.0
41.7866637,-87.7103649,21759,23.0,13.0
41.7875649,-87.7788458,21761,13.0,22.0
41.9164247,-87.6793884,21763,32.0,4.0
41.75553,-87.621008,21764,6.0,16.0
41.9081247,-87.6667614,21771,2.0,8.0
41.9736985,-87.7548474,21776,45.0,32.0
41.9187314,-87.7372639,21782,36.0,12.0
41.7708832,-87.6160763,21785,20.0,28.0
41.8541599,-87.6835094,21791,25.0,8.0
42.0159331,-87.7012349,21794,50.0,3.0
41.8393841,-87.6577742,21795,11.0,9.0
42.0028627,-87.673128,21799,49.0,4.0
41.9847871,-87.6664971,21809,48.0,37.0
41.8889146,-87.6740438,21811,27.0,27.0
41.8168195,-87.6424494,21813,11.0,31.0
41.7098245,-87.6727009,21817,19.0,26.0
41.7666002,-87.6107956,21819,6.0,7.0
41.7749418,-87.7114994,21821,23.0,19.0
41.9373548,-87.6682088,21822,32.0,10.0
41.9033599,-87.7665675,21823,29.0,41.0
41.9203342,-87.6397151,21824,43.0,44.0
41.8715607,-87.6638099,21831,28.0,4.0
42.0065524,-87.6917309,21835,50.0,15.0
41.9115679,-87.6788281,21841,2.0,25.0
41.9746335,-87.7526629,21844,45.0,32.0
41.8445804,-87.6490734,21855,11.0,10.0
41.747566,-87.7299139,21858,18.0,46.0
41.7423125,-87.6672348,21861,21.0,7.0
42.0186196,-87.6638675,21863,49.0,16.0
41.9186754,-87.6926953,21869,1.0,13.0
41.945993,-87.8336814,21870,38.0,20.0
41.7399708,-87.5816184,21872,8.0,51.0
41.8736149,-87.6271384,21874,4.0,21.0
41.9137384,-87.7000147,21876,1.0,30.0
41.7255749,-87.5984846,21877,8.0,33.0
41.9007668,-87.7478459,21879,37.0,33.0
41.9051704,-87.6751851,21881,1.0,11.0
41.9850398,-87.7478863,21882,39.0,4.0
41.8969967,-87.7547865,21883,37.0,15.0
41.9165491,-87.713074,21884,1.0,2.0
41.8895559,-87.6755549,21885,27.0,27.0
41.7273417,-87.6624376,21894,21.0,8.0
41.9558504,-87.7704148,21895,38.0,40.0
41.9232852,-87.6662782,21897,2.0,26.0
41.9492447,-87.7695223,21901,38.0,23.0
41.8809002,-87.6866836,21903,27.0,17.0
41.8006374,-87.663206,21909,16.0,12.0
41.8178268,-87.637961,21913,11.0,31.0
41.7087818,-87.6557987,21927,34.0,49.0
41.7506471,-87.6274086,21934,17.0,21.0
41.9018201,-87.7536716,21935,37.0,15.0
41.7248304,-87.5603994,21939,7.0,35.0
41.9369377,-87.8124565,21947,29.0,29.0
41.7859518,-87.7873224,21956,13.0,6.0
41.9371406,-87.6756713,21959,32.0,41.0
41.9044221,-87.7476228,21969,37.0,14.0
41.8721917,-87.7306385,21970,24.0,19.0
41.8042882,-87.6761588,21978,15.0,15.0
41.8310232,-87.609758,21979,4.0,11.0
41.7425358,-87.6011715,21983,8.0,41.0
41.9990022,-87.8079664,21986,41.0,15.0
41.9833181,-87.7105736,21987,39.0,22.0
41.9189143,-87.7715485,22001,36.0,21.0
41.7507209,-87.7332897,22008,18.0,46.0
41.7709744,-87.7351393,22011,13.0,9.0
41.8070138,-87.6889411,22012,15.0,8.0
41.855434,-87.661596,22013,25.0,2.0
41.9173491,-87.7335288,22019,35.0,12.0
41.9652561,-87.7718967,22022,45.0,18.0
41.6731798,-87.6293892,22025,34.0,50.0
42.0008265,-87.6676854,22045,49.0,4.0
41.8777631,-87.6910924,22048,27.0,50.0
41.8238174,-87.6718155,22052,12.0,19.0
41.7255214,-87.6546256,22055,21.0,42.0
41.8254778,-87.7098829,22070,12.0,11.0
41.679184,-87.6162882,22075,9.0,28.0
41.8097254,-87.6653949,22083,15.0,1.0
41.9418017,-87.8047657,22084,38.0,5.0
41.7769479,-87.6152036,22090,20.0,10.0
41.8043955,-87.746393,22092,22.0,8.0
41.7969441,-87.7018536,22099,14.0,26.0
41.7858691,-87.7690154,22103,23.0,4.0
42.000446,-87.8050161,22110,41.0,11.0
41.8658107,-87.7310347,22113,24.0,22.0
41.7041145,-87.687883,22115,19.0,1.0
41.7917356,-87.7772635,22119,13.0,48.0
41.7351876,-87.7193704,22122,18.0,36.0
41.7068389,-87.6290781,22134,34.0,24.0
41.8891808,-87.7550449,22136,28.0,43.0
41.736437,-87.5717209,22143,8.0,4.0
41.8555118,-87.6513336,22144,25.0,23.0
41.9061158,-87.7243282,22148,26.0,45.0
41.8770127,-87.6958196,22150,27.0,30.0
41.85485,-87.715357,22151,24.0,3.0
41.7531112,-87.5544831,22152,7.0,17.0
42.0007017,-87.7945865,22156,41.0,16.0
41.9244757,-87.7523363,22157,31.0,21.0
41.9691083,-87.7142447,22158,33.0,7.0
41.9759197,-87.8147981,22161,41.0,36.0
41.9156555,-87.75328,22176,36.0,22.0
41.8773768,-87.7236313,22180,28.0,37.0
41.9655179,-87.7165984,22186,33.0,1.0
42.0172132,-87.7017902,22187,50.0,3.0
41.9409323,-87.7765694,22190,30.0,21.0
41.6908878,-87.704815,22199,19.0,21.0
41.990056,-87.7787236,22202,45.0,42.0
41.7977518,-87.6723388,22205,16.0,8.0
41.9485563,-87.7168008,22208,35.0,4.0
41.9947499,-87.7169115,22209,50.0,25.0
41.6924995,-87.7158492,22213,19.0,4.0
41.6973241,-87.7020633,22217,19.0,8.0
41.8031857,-87.6324464,22219,3.0,10.0
41.9113872,-87.7206851,22230,26.0,11.0
41.653439,-87.543174,22239,10.0,5.0
41.7032941,-87.7118806,22240,19.0,12.0
41.6933843,-87.6550249,22242,34.0,13.0
41.7399694,-87.5817288,22243,8.0,51.0
41.8023544,-87.6449948,22244,20.0,38.0
41.8977602,-87.7523528,22255,37.0,36.0
41.7516703,-87.5531671,22270,7.0,21.0
41.9230637,-87.6425699,22271,43.0,20.0
41.9079358,-87.6449774,22273,27.0,37.0
41.8015507,-87.7457967,22280,22.0,2.0
41.914967,-87.6511812,22290,43.0,23.0
41.7757383,-87.5964487,22294,20.0,9.0
41.8146608,-87.7324867,22295,14.0,2.0
41.7632009,-87.5736631,22296,5.0,6.0
41.9476562,-87.6612628,22298,44.0,32.0
41.6960707,-87.6504571,22301,34.0,21.0
41.8508728,-87.7207257,22304,22.0,19.0
41.6786094,-87.6727307,22306,34.0,17.0
41.9814817,-87.6633607,22311,48.0,11.0
41.8815626,-87.7352997,22316,28.0,23.0
41.888685,-87.6330393,22321,42.0,32.0
41.8551196,-87.6430299,22328,11.0,38.0
41.9956484,-87.7218444,22331,50.0,24.0
41.9668595,-87.7418222,22334,39.0,14.0
41.7412571,-87.7285872,22335,18.0,44.0
41.7845638,-87.7860561,22339,13.0,6.0
41.8988825,-87.7749261,22348,29.0,13.0
41.9770477,-87.8339565,22350,41.0,23.0
41.8964883,-87.7338738,22361,37.0,21.0
41.7733037,-87.68558,22367,16.0,4.0
41.9718571,-87.713111,22372,33.0,2.0
41.8029628,-87.7421608,22374,14.0,12.0
41.9210694,-87.7869468,22379,36.0,4.0
41.7914592,-87.7031531,22381,14.0,5.0
41.7848631,-87.6853767,22388,16.0,11.0
41.8923301,-87.7170952,22393,27.0,34.0
41.6987836,-87.6855018,22396,19.0,23.0
41.9923535,-87.7051895,22406,50.0,23.0
41.6977513,-87.6368542,22409,34.0,30.0
41.8266234,-87.661459,22416,11.0,25.0
41.7797791,-87.6614575,22428,16.0,34.0
41.9822761,-87.8171629,22439,41.0,34.0
41.7142246,-87.5726312,22441,7.0,38.0
41.7674197,-87.6319101,22449,6.0,18.0
41.7980424,-87.6845733,22453,15.0,19.0
41.7431293,-87.7280264,22454,18.0,25.0
41.9536102,-87.7796018,22458,38.0,21.0
41.8017016,-87.5914723,22461,4.0,27.0
41.8160521,-87.7036026,22465,15.0,10.0
41.7271665,-87.5964691,22473,8.0,23.0
41.9189532,-87.6822588,22474,32.0,5.0
41.76072,-87.5804785,22476,8.0,42.0
41.904321,-87.7225312,22483,26.0,45.0
41.7540951,-87.7169028,22486,18.0,45.0
41.7417844,-87.7064533,22496,18.0,13.0
41.7024983,-87.5628013,22502,10.0,13.0
41.7407685,-87.7127439,22511,18.0,13.0
41.7478181,-87.5592424,22519,7.0,24.0
41.9556231,-87.7224073,22524,39.0,28.0
41.8628756,-87.6941791,22529,28.0,34.0
41.81459,-87.6952732,22530,15.0,11.0
41.7412635,-87.5426392,22532,10.0,4.0
41.9357671,-87.7521802,22533,31.0,35.0
41.9316986,-87.6397905,22534,43.0,13.0
41.904899,-87.6642325,22535,2.0,6.0
41.7581802,-87.5728254,22561,8.0,28.0
41.754829,-87.6668542,22567,17.0,26.0
41.8606841,-87.6301598,22579,3.0,13.0
41.9011063,-87.7720467,22585,29.0,13.0
41.988954,-87.8209266,22588,41.0,18.0
41.9013225,-87.7368658,22594,37.0,21.0
41.7470291,-87.6843542,22602,18.0,14.0
41.8889148,-87.6881761,22606,27.0,36.0
41.83974,-87.7191981,22607,22.0,3.0
41.7737493,-87.6061873,22616,20.0,18.0
41.7103878,-87.6110693,22623,9.0,14.0
41.7382852,-87.549362,22625,10.0,27.0
41.7584279,-87.6299997,22626,6.0,19.0
41.9548243,-87.6806756,22628,47.0,35.0
41.7909481,-87.7234822,22631,13.0,3.0
41.7480055,-87.5634036,22636,7.0,23.0
41.8972352,-87.6941047,22637,26.0,36.0
41.9067638,-87.6444394,22642,27.0,37.0
41.9534478,-87.667027,22646,47.0,44.0
41.7414463,-87.6174161,22650,6.0,38.0
41.9292293,-87.6399086,22652,43.0,27.0
41.8848695,-87.7737803,22657,29.0,18.0
41.90631,-87.7690971,22665,29.0,4.0
41.698294,-87.7092891,22667,19.0,8.0
41.6775723,-87.6747745,22672,19.0,49.0
41.9224959,-87.7920489,22676,29.0,30.0
41.7491313,-87.6698298,22681,17.0,4.0
41.9277778,-87.7740943,22701,30.0,10.0
41.9500516,-87.6710367,22704,47.0,33.0
41.922447,-87.7337081,22706,35.0,18.0
41.7728343,-87.5854203,22710,5.0,17.0
42.0064898,-87.8179613,22711,41.0,42.0
41.8019486,-87.5883934,22719,4.0,27.0
41.9540967,-87.7184861,22720,45.0,2.0
41.9259342,-87.7944474,22724,36.0,3.0
41.7924058,-87.766132,22743,23.0,22.0
41.7660853,-87.6610795,22756,17.0,35.0
42.0102736,-87.7794853,22758,41.0,47.0
41.9508208,-87.7180876,22759,45.0,2.0
41.9721876,-87.8018077,22765,41.0,12.0
41.6521281,-87.5499311,22766,10.0,17.0
41.6635672,-87.6324497,22771,9.0,39.0
41.85627,-87.665176,22779,25.0,7.0
41.7814922,-87.7396002,22787,13.0,25.0
41.7991579,-87.7450308,22788,14.0,22.0
41.9648076,-87.7381365,22789,39.0,19.0
41.9334968,-87.7757014,22793,30.0,5.0
41.7750884,-87.6899875,22794,17.0,6.0
41.9999097,-87.7018074,22802,50.0,22.0
41.8332021,-87.6392115,22815,11.0,23.0
41.9283419,-87.7981847,22821,36.0,1.0
41.7742051,-87.6073952,22829,20.0,18.0
41.9931415,-87.6906185,22840,40.0,4.0
41.7875468,-87.7673436,22842,23.0,4.0
41.6898901,-87.5332239,22843,10.0,10.0
41.9556476,-87.771112,22864,38.0,40.0
41.9779227,-87.6978612,22883,40.0,14.0
41.9445615,-87.7038708,22888,33.0,4.0
41.9942281,-87.6662134,22889,48.0,38.0
41.6486884,-87.5608734,22893,10.0,16.0
41.6716996,-87.6276317,22894,9.0,16.0
41.7992897,-87.7494005,22906,14.0,22.0
42.0159044,-87.702546,22913,50.0,3.0
41.8034147,-87.6077724,22914,4.0,3.0
41.8312988,-87.6408977,22915,11.0,23.0
41.6989241,-87.6350024,22916,34.0,27.0
41.9338331,-87.7309691,22929,31.0,10.0
41.9122811,-87.7455684,22937,37.0,22.0
41.6947124,-87.6428416,22941,34.0,2.0
41.9703659,-87.7516734,22947,45.0,30.0
41.7904899,-87.6994653,22952,14.0,5.0
41.7391419,-87.6659854,22953,21.0,13.0
41.7059272,-87.6419442,22963,34.0,20.0
41.9071658,-87.7188576,22967,26.0,31.0
41.9419944,-87.7649,22983,36.0,20.0
41.8337676,-87.6197393,22984,4.0,36.0
41.7784888,-87.6548329,22988,16.0,9.0
41.7845062,-87.7689473,23002,23.0,4.0
42.0110958,-87.6779566,23009,49.0,3.0
41.7434752,-87.7149405,23010,18.0,29.0
41.7428567,-87.6200308,23013,6.0,37.0
41.730396,-87.6001807,23014,8.0,38.0
41.8918444,-87.633267,23017,42.0,32.0
41.8507083,-87.6329692,23019,25.0,6.0
41.9773023,-87.6731718,23022,40.0,31.0
41.7360077,-87.6917371,23026,18.0,34.0
41.9056966,-87.6735954,23027,1.0,21.0
41.8378742,-87.7288954,23031,22.0,24.0
41.7763213,-87.6741813,23032,16.0,3.0
41.8164643,-87.6892102,23033,15.0,9.0
41.9151639,-87.7186396,23044,1.0,26.0
41.789034,-87.7959861,23047,23.0,12.0
41.7181053,-87.5736812,23055,7.0,41.0
41.6907474,-87.5385594,23069,10.0,14.0
41.720042,-87.6347427,23075,21.0,27.0
41.9368764,-87.7413904,23080,31.0,5.0
41.9503817,-87.7349402,23083,45.0,5.0
42.0054067,-87.8179766,23086,41.0,42.0
41.945503,-87.7487724,23089,31.0,12.0
41.8043714,-87.6644825,23090,20.0,17.0
41.7441115,-87.6127835,23092,6.0,45.0
41.8456615,-87.646156,23093,11.0,10.0
41.6615373,-87.6393231,23095,34.0,6.0
42.0082996,-87.8089257,23100,41.0,44.0
41.9278756,-87.6405496,23103,43.0,27.0
41.8936247,-87.7662698,23114,29.0,35.0
41.7758869,-87.7964266,23118,23.0,18.0
41.780383,-87.7731684,23123,13.0,11.0
41.8541212,-87.6896522,23124,24.0,7.0
41.9129634,-87.750992,23127,37.0,10.0
41.7462564,-87.6108136,23132,6.0,45.0
41.7812244,-87.7171211,23138,23.0,32.0
41.9267081,-87.7496107,23143,31.0,21.0
41.7980669,-87.6303648,23149,3.0,16.0
41.9742264,-87.6759333,23154,40.0,13.0
41.7860827,-87.6976328,23159,16.0,32.0
41.8924294,-87.7539398,23164,37.0,34.0
41.8777164,-87.6860527,23176,27.0,18.0
41.69121,-87.7074524,23183,19.0,21.0
42.0226373,-87.6683855,23189,49.0,31.0
41.6871662,-87.6401483,23191,34.0,42.0
41.6977657,-87.6259333,23193,34.0,39.0
41.951322,-87.7112678,23199,33.0,16.0
41.9666785,-87.6522874,23204,46.0,32.0
41.8034972,-87.6582732,23205,20.0,17.0
41.6883769,-87.6353595,23209,34.0,23.0
41.8580335,-87.7155284,23215,24.0,2.0
41.9394759,-87.7924418,23217,36.0,26.0
41.7075449,-87.6169673,23222,9.0,5.0
41.9346007,-87.7691463,23223,30.0,12.0
41.9693799,-87.7871392,23228,45.0,27.0
41.832949,-87.6696596,23231,12.0,9.0
41.9084503,-87.7157092,23236,26.0,6.0
41.9773925,-87.7921571,23239,45.0,46.0
41.742645,-87.6764287,23241,18.0,19.0
41.9262467,-87.6966039,23253,1.0,41.0
41.9401336,-87.7991296,23255,36.0,7.0
41.919674,-87.6489175,23265,43.0,7.0
41.952399,-87.6843977,23266,47.0,3.0
41.9809391,-87.8015032,23268,41.0,38.0
41.930397,-87.6631517,23275,32.0,39.0
41.8008536,-87.5930842,23276,4.0,1.0
41.7478482,-87.6484694,23286,21.0,51.0
41.7638227,-87.6350651,23302,6.0,12.0
41.8008888,-87.6812611,23312,15.0,19.0
41.6622584,-87.5584008,23320,10.0,9.0
41.7869133,-87.6727233,23327,15.0,21.0
41.9067311,-87.7642245,23344,37.0,32.0
41.8392502,-87.7325808,23354,22.0,20.0
41.7667097,-87.7130347,23356,13.0,47.0
41.9312144,-87.6668028,23358,32.0,18.0
41.9783651,-87.8032063,23361,41.0,45.0
41.8900182,-87.6797315,23367,27.0,43.0
41.9558853,-87.7489198,23371,45.0,12.0
41.7760671,-87.6954092,23376,17.0,7.0
41.8080215,-87.620043,23387,3.0,11.0
41.6754825,-87.6342702,23388,34.0,16.0
41.8564827,-87.6947121,23393,24.0,7.0
41.9439775,-87.7035921,23394,33.0,4.0
41.911824,-87.760292,23397,37.0,16.0
41.9089721,-87.6297522,23402,2.0,31.0
41.7350835,-87.5551333,23403,10.0,18.0
41.7169815,-87.6185234,23413,9.0,51.0
41.8463925,-87.6837212,23414,25.0,5.0
41.9715895,-87.7430253,23418,39.0,9.0
41.7020706,-87.6127558,23424,9.0,22.0
41.865073,-87.7267219,23425,24.0,22.0
41.8163061,-87.6022662,23453,4.0,5.0
41.8059772,-87.6754988,23457,15.0,14.0
41.8471273,-87.7030152,23460,12.0,14.0
41.9800448,-87.79426,23461,41.0,30.0
41.9150547,-87.8028744,23466,29.0,9.0
41.7465878,-87.593807,23479,8.0,48.0
41.9765566,-87.8066012,23491,41.0,3.0
41.9438295,-87.6413209,23494,44.0,12.0
41.955385,-87.6770109,23499,47.0,12.0
41.8836892,-87.7339965,23500,28.0,23.0
41.7924049,-87.6714914,23501,15.0,23.0
41.9940318,-87.8045246,23502,41.0,17.0
41.7772383,-87.6613814,23504,16.0,34.0
41.6725438,-87.6560068,23509,34.0,51.0
41.8462146,-87.6826556,23523,25.0,26.0
41.8745801,-87.7561919,23524,29.0,3.0
41.98245,-87.766789,23525,45.0,37.0
41.873878,-87.6289064,23528,4.0,17.0
41.7423523,-87.601888,23541,8.0,41.0
41.7314737,-87.6051171,23550,8.0,31.0
41.9234396,-87.7164357,23556,35.0,8.0
41.891996,-87.7231181,23561,37.0,3.0
41.9534274,-87.7221641,23571,45.0,2.0
41.77163,-87.7332097,23576,13.0,9.0
41.8951004,-87.6863621,23588,1.0,12.0
41.7862417,-87.655029,23598,16.0,14.0
41.7796946,-87.7334338,23603,23.0,10.0
