WARD,PRECINCT,house,suburb,apartment,retail,garage,urban,office,building,roof,porch,church,n_lightfoot_l_2019r,n_preckwinkle_t_2019r,Y
25.0,11.0,0.7777777777777778,0.2222222222222222,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,207,98,0.5265700483091788
25.0,12.0,0.8,0.4,0.4,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,211,103,0.5118483412322274
25.0,13.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,219,120,0.4520547945205479
25.0,14.0,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,112,72,0.35714285714285715
25.0,15.0,0.25,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,182,78,0.5714285714285714
25.0,17.0,0.6,0.3,0.1,0.1,0.4,0.2,0.0,0.0,0.0,0.0,0.0,253,106,0.5810276679841897
25.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,182,59,0.6758241758241759
25.0,19.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,226,114,0.49557522123893805
25.0,20.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,144,57,0.6041666666666666
25.0,22.0,0.5555555555555556,0.2222222222222222,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,196,101,0.4846938775510204
25.0,23.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,246,123,0.5
25.0,24.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,223,106,0.5246636771300448
25.0,25.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,68,0.6894977168949772
25.0,26.0,0.25,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,230,103,0.5521739130434783
25.0,27.0,0.1,0.1,0.1,0.3,0.1,0.3,0.0,0.0,0.0,0.0,0.0,178,49,0.7247191011235955
25.0,28.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,218,101,0.536697247706422
25.0,30.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,213,108,0.49295774647887325
25.0,31.0,0.0,0.25,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,314,42,0.8662420382165605
25.0,32.0,0.5,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,182,67,0.6318681318681318
26.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,123,75,0.3902439024390244
26.0,2.0,0.4,0.4,0.4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,105,83,0.20952380952380953
26.0,3.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,129,79,0.3875968992248062
26.0,4.0,0.8,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,102,34,0.6666666666666666
26.0,6.0,1.0,0.4,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,114,45,0.6052631578947368
26.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,76,0.36666666666666664
26.0,8.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,60,23,0.6166666666666667
26.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102,44,0.5686274509803921
26.0,10.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,106,69,0.3490566037735849
26.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118,65,0.4491525423728814
26.0,12.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,121,69,0.4297520661157025
26.0,13.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,69,19,0.7246376811594203
26.0,14.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,75,51,0.32
26.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,22,0.6764705882352942
26.0,16.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,20,0.6774193548387096
26.0,17.0,0.25,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,136,38,0.7205882352941176
26.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,30,0.5454545454545454
26.0,19.0,0.375,0.125,0.375,0.125,0.5,0.0,0.0,0.0,0.125,0.0,0.0,72,21,0.7083333333333334
26.0,21.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,129,79,0.3875968992248062
26.0,22.0,0.8,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,51,18,0.6470588235294118
26.0,23.0,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,79,27,0.6582278481012658
26.0,24.0,0.6,0.2,0.2,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,104,44,0.5769230769230769
26.0,25.0,0.5,0.25,0.75,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,105,61,0.41904761904761906
26.0,26.0,0.5,0.25,0.25,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,61,56,0.08196721311475409
26.0,27.0,0.5,0.25,0.25,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.0,128,95,0.2578125
26.0,28.0,0.375,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,227,60,0.73568281938326
26.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,48,0.30434782608695654
26.0,30.0,0.5,0.0,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110,46,0.5818181818181818
26.0,31.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,50,32,0.36
26.0,32.0,0.6666666666666666,0.16666666666666666,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,199,42,0.7889447236180904
26.0,33.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,67,0.5144927536231884
26.0,34.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,128,109,0.1484375
26.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,77,0.2803738317757009
26.0,36.0,1.0,0.25,0.75,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,127,54,0.5748031496062992
26.0,37.0,0.8,0.2,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,109,70,0.3577981651376147
26.0,38.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,65,24,0.6307692307692307
26.0,39.0,0.25,0.0,0.75,0.75,0.5,0.25,0.0,0.0,0.0,0.0,0.0,129,76,0.4108527131782946
26.0,40.0,0.75,0.25,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,73,39,0.4657534246575342
26.0,41.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,103,67,0.34951456310679613
26.0,42.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83,53,0.3614457831325301
26.0,43.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71,36,0.49295774647887325
26.0,44.0,0.0,0.0,0.25,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,70,26,0.6285714285714286
26.0,45.0,0.5,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,18,0.6896551724137931
26.0,46.0,0.0,0.2,0.4,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,82,41,0.5
26.0,47.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,68,27,0.6029411764705882
26.0,48.0,1.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,92,52,0.43478260869565216
26.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59,36,0.3898305084745763
27.0,1.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,290,61,0.7896551724137931
27.0,2.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,201,54,0.7313432835820896
27.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,86,49,0.43023255813953487
27.0,4.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,87,43,0.5057471264367817
27.0,5.0,0.375,0.0,0.125,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,120,67,0.44166666666666665
27.0,6.0,0.0,0.5,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,168,58,0.6547619047619048
27.0,7.0,0.4,0.2,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,218,87,0.6009174311926605
27.0,8.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,111,60,0.4594594594594595
27.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,33,0.6206896551724138
27.0,10.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,187,126,0.32620320855614976
27.0,11.0,0.0,0.0,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,203,53,0.7389162561576355
27.0,12.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,127,22,0.8267716535433071
27.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214,135,0.3691588785046729
27.0,14.0,0.2,0.2,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,29,0.546875
27.0,15.0,0.25,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,45,0.45121951219512196
27.0,16.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,177,32,0.8192090395480226
27.0,17.0,0.2222222222222222,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,136,80,0.4117647058823529
27.0,18.0,0.2,0.2,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,109,70,0.3577981651376147
27.0,19.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,72,38,0.4722222222222222
27.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211,27,0.8720379146919431
27.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89,29,0.6741573033707865
27.0,23.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,136,62,0.5441176470588235
27.0,24.0,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,98,47,0.5204081632653061
27.0,25.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,143,67,0.5314685314685315
27.0,26.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,132,69,0.4772727272727273
27.0,27.0,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,177,69,0.6101694915254238
27.0,28.0,0.0,0.0,0.75,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,133,49,0.631578947368421
27.0,29.0,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,114,22,0.8070175438596491
27.0,30.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,80,49,0.3875
27.0,31.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,127,62,0.5118110236220472
27.0,32.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,131,70,0.46564885496183206
27.0,33.0,0.0,0.0,0.5,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,196,41,0.7908163265306123
27.0,34.0,0.4,0.4,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,124,58,0.532258064516129
27.0,35.0,0.0,0.10526315789473684,0.21052631578947367,0.47368421052631576,0.0,0.21052631578947367,0.0,0.0,0.05263157894736842,0.0,0.0,207,46,0.7777777777777778
27.0,36.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,113,68,0.39823008849557523
27.0,37.0,0.0,0.2,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,211,91,0.5687203791469194
27.0,39.0,1.0,0.25,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,124,78,0.3709677419354839
27.0,40.0,0.3333333333333333,0.0,0.16666666666666666,0.5,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,217,91,0.5806451612903226
27.0,41.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,96,0.35570469798657717
27.0,42.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,117,49,0.5811965811965812
27.0,43.0,0.0,0.125,0.0,0.75,0.125,0.25,0.0,0.0,0.125,0.0,0.0,104,49,0.5288461538461539
27.0,44.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,112,43,0.6160714285714286
27.0,45.0,0.0,0.0,0.0,0.375,0.125,0.125,0.0,0.0,0.0,0.0,0.0,286,59,0.7937062937062938
27.0,46.0,0.0,0.0,0.8,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,146,27,0.815068493150685
27.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,71,0.4621212121212121
27.0,48.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,218,128,0.41284403669724773
27.0,49.0,0.125,0.25,0.375,0.375,0.0,0.125,0.0,0.0,0.0,0.0,0.0,92,57,0.3804347826086957
27.0,50.0,0.125,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,67,0.5988023952095808
28.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81,43,0.4691358024691358
28.0,2.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,137,56,0.5912408759124088
28.0,3.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,45,0.53125
28.0,4.0,0.125,0.375,0.625,0.375,0.375,0.125,0.0,0.0,0.0,0.0,0.0,116,42,0.6379310344827587
28.0,5.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.2222222222222222,101,34,0.6633663366336634
28.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,108,35,0.6759259259259259
28.0,7.0,0.6666666666666666,0.4444444444444444,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,118,52,0.559322033898305
28.0,9.0,0.5454545454545454,0.36363636363636365,0.45454545454545453,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,138,49,0.644927536231884
28.0,10.0,0.6,0.0,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,180,64,0.6444444444444445
28.0,11.0,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,249,104,0.5823293172690763
28.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,113,53,0.5309734513274337
28.0,13.0,0.4,0.4,0.4,0.2,0.4,0.2,0.0,0.0,0.2,0.0,0.0,175,80,0.5428571428571428
28.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,122,53,0.5655737704918032
28.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,16,0.5428571428571428
28.0,16.0,0.5,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,81,36,0.5555555555555556
28.0,17.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,46,0.5053763440860215
28.0,19.0,0.2,0.0,0.1,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,129,33,0.7441860465116279
28.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,53,0.5891472868217055
28.0,21.0,0.25,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,117,40,0.6581196581196581
28.0,22.0,0.6666666666666666,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,111,50,0.5495495495495496
28.0,23.0,0.16666666666666666,0.25,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,126,77,0.3888888888888889
28.0,24.0,0.25,0.125,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,121,49,0.5950413223140496
28.0,25.0,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,93,0.4918032786885246
28.0,26.0,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,130,59,0.5461538461538461
28.0,27.0,0.0,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,157,66,0.5796178343949044
28.0,28.0,0.25,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,187,70,0.6256684491978609
28.0,29.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,19,0.62
28.0,31.0,0.4,0.6,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,239,85,0.6443514644351465
28.0,32.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,38,0.7205882352941176
28.0,33.0,0.2,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.0,128,70,0.453125
28.0,34.0,0.125,0.25,0.375,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,203,92,0.5467980295566502
28.0,35.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,138,54,0.6086956521739131
28.0,36.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,31,0.5974025974025974
28.0,37.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,68,0.5612903225806452
28.0,38.0,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,56,21,0.625
28.0,39.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,33,0.648936170212766
28.0,40.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,153,68,0.5555555555555556
28.0,41.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,101,33,0.6732673267326733
28.0,42.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,135,39,0.7111111111111111
28.0,43.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,173,53,0.6936416184971098
28.0,44.0,0.25,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,34,0.6666666666666666
28.0,45.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,31,0.7753623188405797
28.0,46.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,259,93,0.640926640926641
29.0,1.0,1.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,255,84,0.6705882352941176
29.0,2.0,0.375,0.75,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214,105,0.5093457943925234
29.0,3.0,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.0,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,158,71,0.5506329113924051
29.0,4.0,0.8,0.6,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,211,74,0.6492890995260664
29.0,5.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,41,0.7007299270072993
29.0,6.0,0.25,0.25,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,143,50,0.6503496503496503
29.0,7.0,0.875,0.125,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,179,91,0.49162011173184356
29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,34,0.7404580152671756
29.0,9.0,0.6,0.2,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,253,74,0.7075098814229249
29.0,10.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,274,87,0.6824817518248175
29.0,11.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,108,48,0.5555555555555556
29.0,12.0,1.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,234,76,0.6752136752136753
29.0,13.0,0.6,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,207,78,0.6231884057971014
29.0,14.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,162,73,0.5493827160493827
29.0,15.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,211,77,0.6350710900473934
29.0,16.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,181,49,0.7292817679558011
29.0,18.0,0.6,0.0,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,162,70,0.5679012345679012
29.0,19.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199,62,0.6884422110552764
29.0,20.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172,92,0.46511627906976744
29.0,22.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,52,0.6119402985074627
29.0,23.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211,61,0.7109004739336493
29.0,24.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,173,50,0.7109826589595376
29.0,25.0,0.75,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,236,74,0.6864406779661016
29.0,26.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,189,94,0.5026455026455027
29.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,164,67,0.5914634146341463
29.0,28.0,0.75,0.5,0.25,0.25,0.75,0.0,0.0,0.0,0.25,0.0,0.0,206,78,0.6213592233009708
29.0,29.0,1.0,0.4444444444444444,0.1111111111111111,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,202,48,0.7623762376237624
29.0,30.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,267,108,0.5955056179775281
29.0,31.0,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,161,43,0.7329192546583851
29.0,32.0,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,173,22,0.8728323699421965
29.0,33.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,140,63,0.55
29.0,34.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,123,55,0.5528455284552846
29.0,35.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,132,50,0.6212121212121212
29.0,36.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,166,58,0.6506024096385542
29.0,37.0,0.6,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.0,172,68,0.6046511627906976
